Contig	T0_A Trimmed Mean	T0_B Trimmed Mean	T0_C Trimmed Mean	T1H218OP_A Trimmed Mean	T1H218OP_B Trimmed Mean	T1H218OP_C Trimmed Mean	T1H218O_A Trimmed Mean	T1H218O_B Trimmed Mean	T1H218O_C Trimmed Mean	T1H2OP_A Trimmed Mean	T1H2OP_B Trimmed Mean	T1H2OP_C Trimmed Mean	T1H2O_A Trimmed Mean	T1H2O_B Trimmed Mean	T1H2O_C Trimmed Mean	T2H218OP_A Trimmed Mean	T2H218OP_B Trimmed Mean	T2H218OP_C Trimmed Mean	T2H218O_A Trimmed Mean	T2H218O_B Trimmed Mean	T2H218O_C Trimmed Mean	T2H2OP_A Trimmed Mean	T2H2OP_B Trimmed Mean	T2H2OP_C Trimmed Mean	T2H2O_A Trimmed Mean	T2H2O_B Trimmed Mean	T2H2O_C Trimmed Mean	T3H218OP_A Trimmed Mean	T3H218OP_B Trimmed Mean	T3H218OP_C Trimmed Mean	T3H218O_B Trimmed Mean	T3H218O_C Trimmed Mean	T3H2OP_A Trimmed Mean	T3H2OP_B Trimmed Mean	T3H2OP_C Trimmed Mean	T3H2O_A Trimmed Mean	T3H2O_B Trimmed Mean	T3H2O_C Trimmed Mean
NODE_1781_length_11704_cov_20.326583__full	63.104134	0	42.495193	123.504715	128.13942	127.894806	134.71866	123.40817	155.72154	171.98576	155.44202	165.10625	172.9099	134.01817	128.1074	178.18057	183.20798	246.04385	234.32692	152.3001	405.04932	88.21712	152.73067	282.8746	61.85952	171.65086	42.53192	38.58452	67.71837	87.91423	50.261154	133.51384	197.46703	110.13914	157.6827	235.58894	174.50673	184.09981
NODE_1789_length_11669_cov_7.498876__full	34.121418	0	31.339666	58.899315	0	54.021893	0	0	0	0	0	0	31.906355	35.00897	19.92844	73.466484	82.701706	74.46774	50.206867	42.449223	85.40852	13.820041	25.197609	52.002316	8.812036	32.090847	11.339184	11.7747135	14.391069	28.248337	39.062782	27.386923	0	25.04745	39.404766	36.36175	34.159515	34.940304
NODE_1819_length_11481_cov_4.953523__full	0	0	0	0	0	0	0	0	0	20.595842	0	0	56.205708	0	0	0	25.537504	0	28.539562	6.5279927	17.117561	0	12.802432	0	0	8.299833	0	0	0	0	20.708403	0	0	0	0	0	0	0
NODE_1832_length_11445_cov_10.925789__full	22.434837	0	13.789023	0	0	11.908724	18.985836	33.09836	0	32.543915	29.311792	20.515	13.620046	13.395495	0	29.438772	48.8263	55.90784	85.39068	53.866234	96.42018	20.308548	26.085964	50.80358	24.287203	86.93587	23.174585	10.77781	28.420773	20.40002	19.005606	54.17232	32.677094	18.482246	48.45638	69.20999	31.381136	19.792957
NODE_1846_length_11360_cov_4.348193__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.113875	0	0	4.0435085	0	41.60684	4.0622396	0	0	6.7463827	0	0	18.610804	0	18.467989	0	0	0	0	0
NODE_1850_length_11342_cov_8.452726__full	0	0	0	0	0	0	0	25.311594	0	22.397558	0	0	0	0	0	0	0	0	0	38.17431	88.28588	0	0	0	9.017868	21.707365	6.1546555	0	0	0	17.670141	0	0	0	38.71223	38.463074	0	0
NODE_1854_length_11333_cov_8.547623__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.807849	19.740189	50.04441	21.80616	57.57407	3.5157475	8.31068	14.578738	4.5763535	19.723299	3.165226	0	5.21232	4.7222056	27.251366	0	0	0	24.681173	17.67839	0	0
NODE_1869_length_11288_cov_5.806238__full	0	0	0	0	0	55.27199	0	0	0	29.856274	0	0	62.894775	75.499405	23.172052	70.43746	141.29204	64.49561	52.971874	17.33084	171.00948	36.390884	89.93726	91.90944	9.824157	202.52702	4.6262717	5.1181927	37.03491	10.775484	20.579195	40.54119	27.110313	0	0	0	34.912426	22.28795
NODE_1872_length_11276_cov_6.294891__full	0	0	0	38.45786	0	37.569405	0	0	0	0	0	0	23.003994	12.677352	17.824446	60.318253	229.29169	137.85051	39.047634	13.772618	35.903835	18.157879	41.922607	109.014084	3.5488317	7.3467145	3.1215298	48.523468	41.7859	61.82874	12.771021	47.316456	77.355705	47.61504	0	17.030956	84.3556	72.417114
NODE_1908_length_11184_cov_6.194046__full	65.29007	0	50.28826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.955498	22.289669	52.411095	0	0	0	0	0	0	5.197745	10.32058	8.130185	26.98097	0	0	0	0	0	0	0
NODE_1915_length_11170_cov_5.819167__full	0	0	0	59.55243	0	72.74894	0	0	0	12.472575	0	0	119.8177	39.09871	36.657593	85.51512	158.78847	148.95746	63.49163	28.444746	57.61484	55.180782	64.82315	186.68361	6.172212	102.12755	42.80097	13.264468	46.49617	38.322342	14.696915	47.348255	225.26337	38.065437	56.104153	17.283726	260.8297	93.2436
NODE_1939_length_11069_cov_7.377758__full	0	0	15.348357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.027674	61.881474	0	0	0	7.003561	0	5.347136	0	0	0	19.056974	0	0	0	23.411028	42.643604	0	0
NODE_1954_length_11012_cov_10.139375__full	0	0	0	0	0	37.068024	74.04746	71.76105	0	24.473404	0	0	0	0	0	36.156097	23.086641	36.569046	94.49959	152.75961	68.97811	4.080708	14.796031	17.74417	4.8327537	15.565978	5.8793983	0	9.058204	7.6953764	42.715527	0	0	0	29.135025	29.917246	0	0
NODE_1955_length_11009_cov_6.754812__full	0	0	0	0	0	20.075602	0	0	0	39.608902	0	0	33.006344	21.360205	0	0	13.566138	0	130.50731	67.68348	199.01709	0	0	0	13.869463	78.976166	17.696981	0	0	0	44.51826	0	0	0	251.22128	300.4047	0	0
NODE_1988_length_10878_cov_14.557380__full	47.072495	0	43.30437	0	0	0	0	0	0	0	0	0	0	0	0	0	13.429785	13.7907	110.20381	52.812138	100.97048	5.824565	10.611537	16.549398	25.865473	78.629456	21.734983	2.9439726	0	6.35087	45.02672	0	0	0	36.708263	44.539665	0	0
NODE_2025_length_10734_cov_7.025576__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.153473	18.796137	59.11432	0	0	5.387256	5.704703	26.014801	5.522255	0	0	0	17.189377	0	0	0	33.60739	45.748478	0	0
NODE_2050_length_10664_cov_5.985708__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.925085	0	0	0	0	0	0	0
NODE_2057_length_10643_cov_7.776935__full	0	0	0	0	0	0	0	0	0	12.48036	0	0	0	0	0	0	0	9.662996	89.64447	28.76252	100.59386	4.4388566	5.488089	12.64775	6.380519	32.22901	5.6526203	0	0	0	21.274855	0	0	0	0	0	0	0
NODE_2064_length_10616_cov_17.102025__full	550.9375	468.85965	442.08377	188.67834	169.46773	214.85541	107.29629	133.82549	175.96931	183.95944	195.60022	185.43481	143.79384	146.60011	108.09809	239.21869	185.15318	345.19724	157.81836	197.97878	413.21518	87.67877	103.5534	164.47792	102.91635	140.60637	69.82144	43.858494	58.276432	120.80627	59.66624	215.66539	328.72708	101.40966	246.30457	377.87558	278.56827	250.41072
NODE_2081_length_10578_cov_4.649394__full	0	0	0	50.53825	0	54.50501	134.1938	0	0	40.156082	0	0	29.847858	15.73322	0	56.34626	33.69934	55.483486	39.154377	12.277222	33.148838	6.8214364	12.026635	27.334114	5.07117	9.157255	3.5502877	8.673237	13.121883	15.489026	17.468143	18.60324	42.910294	49.00778	28.06254	51.113575	34.873856	42.914448
NODE_2127_length_10405_cov_16.646031__full	192.23117	148.5072	157.0129	203.46138	163.75604	202.65843	167.56885	219.45781	207.43321	195.16489	238.60558	243.78746	252.96263	197.92146	151.6397	157.5149	236.7385	261.1315	236.6072	152.1535	375.94073	83.23291	114.69516	252.31827	52.29997	142.53331	38.76438	26.845304	41.28675	73.67447	57.42303	132.75235	171.58899	105.606865	164.68303	222.08775	167.14592	163.68811
NODE_2135_length_10384_cov_12.145649__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.830112	73.85009	195.92358	34.39796	59.847916	7.438341	8.579461	12.279527	31.083586	39.800694	12.058293	13.723079	19.054386	23.739145	52.990013	0	0	0	0	0	0	0
NODE_2188_length_10191_cov_8.497523__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.04216	0	0	0	0	0	0	0	0	0	36.67777	0	0	0	0	0	0	0
NODE_2238_length_10047_cov_6.032268__full	81.26737	70.34953	76.295204	29.75957	0	30.225727	30.567629	33.081715	0	46.690536	55.883263	39.416656	29.789988	37.11348	29.858795	27.162756	63.614773	45.20743	56.750477	27.022	85.91099	11.747783	9.1499605	32.548435	13.015041	41.627457	12.447862	7.130991	22.080368	12.801998	21.217196	13.571557	23.711304	0	34.482883	52.642944	18.535975	18.677517
NODE_2244_length_10041_cov_13.406156__full	0	0	0	0	0	0	0	0	0	10.477142	0	0	19.745703	12.258789	0	27.911266	95.42593	55.54813	9.153207	7.5034256	58.637875	23.736044	78.004715	48.576324	7.039425	17.998652	29.016287	14.733011	7.2368865	0	26.19308	38.349094	40.397842	0	13.63136	57.800068	20.393013	51.392002
NODE_18_length_144507_cov_36.538267__full	54.78014	0	36.93824	375.89822	284.16586	2328.4695	106.29748	1180.2068	347.80667	288.9837	0	64.07026	90.61678	88.87514	101.05382	113.285835	979.9064	2807.9824	17.515783	3206.0803	2387.9392	68.636955	21.895807	28.079817	28.276657	12.449859	0	92.07167	154.9159	15.62848	204.55905	152.04512	897.27234	287.47043	61.427322	0	23.151667	291.662
NODE_45_length_85603_cov_43.575704__full	0	0	25.517391	118.608215	151.99083	118.6284	238.48473	281.2927	388.73572	255.71338	304.92258	331.8842	221.87364	174.47577	168.96323	143.04129	274.09137	368.9989	535.1997	498.86108	1325.9003	184.88144	276.1796	497.23227	146.3699	348.72565	80.79901	66.57853	122.232765	108.96981	130.10733	199.76526	170.15335	215.18517	187.30658	234.71466	175.24637	155.47458
NODE_48_length_82837_cov_39.682806__full	417.2227	424.0752	361.33606	169.00354	145.51381	237.29053	0	0	0	20.701931	0	0	36.961178	34.356617	36.42176	135.97708	105.26489	192.80136	26.425993	46.584126	73.808784	33.011368	31.946802	65.56018	7.1888227	11.847835	6.294038	54.389297	83.90052	109.037476	24.574678	165.88261	233.28918	113.39618	54.33001	69.300835	178.65726	145.003
NODE_49_length_82724_cov_37.915558__full	0	0	0	40.848396	0	49.718266	0	0	0	21.11483	0	0	37.399918	29.034231	28.656584	110.09256	182.80318	229.99323	176.7574	95.4819	307.16113	62.64111	106.186615	182.71243	28.250881	71.64629	22.515259	59.54568	88.80399	86.50176	78.8902	160.1302	192.0285	210.61494	136.80032	150.78108	155.57755	127.47889
NODE_67_length_70742_cov_39.128435__full	104.195816	127.63555	66.015594	50.774437	63.79614	43.178677	0	0	0	26.47765	0	0	50.83176	29.08279	32.038467	82.12075	167.30457	126.80763	240.74579	61.05701	167.48016	34.621666	101.084114	126.50179	20.691315	83.2716	27.015709	33.01648	49.80582	46.229546	33.94137	153.5575	63.794487	54.519707	52.852535	87.28455	62.92774	63.65458
NODE_70_length_69611_cov_38.087683__full	0	0	0	0	0	0	0	0	0	24.571959	0	0	0	0	0	0	5.853987	0	7.9227867	0	13.156618	16.125282	17.369656	37.397297	0	11.03919	0	0	6.437127	6.3129807	0	161.87204	53.0732	0	0	0	51.255123	20.366312
NODE_85_length_64038_cov_32.424467__full	63.91859	0	57.51122	238.18706	174.81386	193.82607	111.01341	176.81175	172.5029	129.10947	144.20013	162.25945	191.99654	106.71993	120.77528	205.5381	403.70972	378.0114	434.1221	152.68645	185.82816	97.41741	136.32726	240.5865	20.294888	209.65353	70.63348	34.065147	37.817776	70.86398	85.87952	140.4405	127.27852	125.89626	304.71103	294.7429	159.05563	143.85129
NODE_101_length_59573_cov_36.697448__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.195133	9.831567	30.79774	0	0	0	0	0	0	0	158.69868	0	0	0	0	23.927637	0
NODE_111_length_57678_cov_110.730336__full	438.94244	299.95404	146.5952	0	0	0	56.827526	0	0	103.22706	0	0	59.607	20.374247	0	84.67425	106.648834	76.876625	212.53714	170.89526	307.05728	33.933773	92.72161	252.1128	62.792103	192.62318	68.22472	46.520607	32.920986	116.52511	26.87046	468.7756	147.71509	51.64449	157.18207	502.93973	181.46669	498.8683
NODE_135_length_53441_cov_33.356417__full	296.16122	143.81667	153.99237	660.13184	474.15884	622.7761	206.98509	302.92694	1065.319	29.035027	51.154224	65.19063	105.05565	276.45978	275.48608	837.18475	2674.9211	1522.3759	353.5145	245.06686	470.52286	110.8238	361.86288	1726.9652	8.113942	52.29429	19.102976	309.01404	551.86237	662.9498	213.59125	139.04283	534.8916	506.05045	1935.0021	45.371162	398.10605	297.89246
NODE_138_length_52272_cov_22.517969__full	0	0	0	0	0	0	52.99158	0	0	21.602089	0	0	0	22.132381	0	56.30303	721.1981	647.95776	695.87225	156.9401	316.3801	59.21377	111.9262	289.1766	173.31686	90.22402	48.42543	67.38672	238.90732	253.91931	119.799614	91.66566	87.57101	34.316563	46.86841	109.0452	51.25176	33.718655
NODE_139_length_52069_cov_31.491630__full	0	0	0	281.236	245.63614	288.69254	0	0	0	20.283035	0	0	158.94064	170.6011	94.30467	174.65463	616.9464	505.0575	34.110573	9.619294	39.10758	80.60624	126.56838	286.16644	0	12.357958	0	64.12378	67.05857	102.030365	0	136.8994	95.97267	59.875366	0	0	83.232574	56.555008
NODE_140_length_51753_cov_459.389128__full	3589.5303	2776.2039	2544.4795	190.05234	185.38832	147.59085	830.24066	928.8415	352.5707	2031.4099	1859.2233	1672.4612	711.76807	722.5719	526.9143	555.41565	1287.9272	952.0115	3447.2607	1235.6176	2894.2034	769.2074	1469.7449	2174.9138	654.3866	2853.6038	594.10254	370.01883	415.60605	650.2964	648.3189	1877.8921	3694.3984	725.062	3374.759	5191.346	2601.4685	2290.1133
NODE_145_length_50919_cov_30.081189__full	0	0	0	0	0	247.88571	41.85921	0	0	0	0	0	0	32.129013	0	66.22098	253.74892	87.71024	45.164795	103.24026	160.38242	44.134636	73.125206	84.60727	0	18.078459	4.2472153	46.57127	29.638193	34.713654	18.459217	128.41046	105.84475	37.972622	66.73154	0	221.40857	50.124767
NODE_154_length_48516_cov_37.001033__full	0	0	0	0	0	28.481255	292.0523	160.83963	501.2502	86.94151	157.34595	143.00914	56.419735	56.228348	34.015095	35.13703	52.878887	62.73299	134.01785	68.80223	366.03128	60.394924	146.33705	251.79414	349.926	502.16003	82.46607	6.2223296	21.3085	30.162302	42.326164	161.50687	175.81772	0	126.46887	186.67453	71.759155	48.17852
NODE_163_length_46600_cov_109.744006__full	0	0	0	0	0	0	0	0	0	0	0	0	41.811916	0	0	45.50471	209.3397	136.23105	71.09699	25.936874	37.582214	4.7929964	0	30.608	0	0	0	21.251854	0	20.52502	0	235.72983	0	0	472.489	0	0	0
NODE_171_length_44880_cov_23.969362__full	0	0	0	87.628494	55.065254	109.8919	0	0	0	19.069973	0	0	97.542404	71.73404	55.284786	146.82704	201.7712	200.33852	38.314373	17.43174	44.05999	37.95268	74.99339	152.24052	9.113642	17.877491	8.276342	24.013885	28.709747	66.33397	7.953748	109.889435	122.05624	0	16.00487	44.70001	122.56933	76.87339
NODE_218_length_39828_cov_51.249213__full	344.58017	275.80167	242.48418	205.4386	122.09095	206.30981	133.82722	131.0103	234.87209	311.60516	172.4598	177.87698	129.84744	91.82073	73.6784	180.58376	156.29713	150.29758	221.523	146.69963	301.8686	40.353466	117.00384	155.37074	89.80727	162.55687	44.176804	31.646757	34.484097	100.32698	64.17865	137.34764	170.19324	88.13032	280.7167	345.7462	170.85655	138.52461
NODE_227_length_38983_cov_32.014942__full	0	0	0	57.323025	66.39369	78.32977	33.70676	0	0	25.912048	0	0	68.40497	51.279247	27.211525	115.44852	216.41621	174.21112	96.17991	37.58725	100.85792	53.967213	126.42843	163.81526	9.92727	46.609653	9.597923	21.285458	30.722155	52.130955	14.129467	122.60837	87.02583	60.895767	27.982319	40.00292	93.985466	88.16998
NODE_236_length_37974_cov_51.508383__full	0	0	0	0	0	46.484226	43.535133	43.806915	0	52.59406	55.05408	77.013275	84.419365	60.942863	54.057693	89.766495	134.8325	130.05995	134.70451	56.36064	135.3568	63.93332	165.04424	258.14426	28.789202	115.66327	26.587421	22.433083	31.311293	68.25254	22.417366	222.10863	194.2524	65.66885	118.619675	161.67607	216.00803	182.42526
NODE_258_length_35599_cov_34.026845__full	18.557968	0	12.859521	0	0	7.986272	0	0	0	14.738976	0	0	10.159536	14.374424	10.356339	23.745213	45.943268	62.054317	44.54217	27.79116	66.23303	32.397305	50.02147	79.11813	15.856637	49.818146	10.232596	11.240652	15.700423	22.91108	10.19511	53.898106	47.74916	14.522834	28.141985	49.022537	50.55214	40.863785
NODE_259_length_35516_cov_35.564136__full	147.8891	113.01602	107.75052	66.81951	65.79253	64.99233	102.93936	93.859535	134.28935	132.66777	160.45013	125.80999	90.191956	75.2032	49.47741	52.640812	134.39384	170.3241	246.83246	123.15454	249.30719	52.377003	88.115395	124.34452	56.859188	144.00208	36.098713	19.925919	31.896544	58.877537	37.070187	57.868427	62.985863	38.156204	64.73239	87.100914	58.284355	53.796795
NODE_272_length_34269_cov_62.739713__full	0	0	0	0	0	44.000877	0	0	0	0	0	0	38.690872	29.814972	0	180.2965	420.0025	209.42456	21.39946	8.431111	23.58758	73.8263	143.63376	255.64577	4.4126153	20.744179	0	62.390278	76.6246	106.923996	0	201.70172	192.20538	0	0	26.061317	216.7189	195.92429
NODE_311_length_31168_cov_25.389391__full	547.11707	322.07233	443.68738	60.99735	57.51171	49.649044	39.526722	31.13751	0	69.06533	62.094994	85.839134	86.44985	91.18601	94.68035	53.5005	166.47346	109.12404	50.245575	37.6883	86.20589	40.026615	57.128304	148.98323	16.659681	53.639122	15.558134	17.809011	25.828785	22.752632	18.1167	49.342144	102.09256	44.08518	81.88907	91.36185	84.87753	62.67752
NODE_329_length_30278_cov_29.268564__full	23.983257	0	15.438118	126.22824	82.392204	129.94565	77.324455	78.75048	108.76586	84.33095	82.0836	63.095665	97.352005	81.03087	69.27644	124.451355	111.37756	134.01538	139.58972	85.12192	255.23326	58.669937	102.22784	160.57074	31.149395	74.305504	18.563026	24.133316	39.333714	57.926907	41.34736	88.08324	127.17846	135.6785	134.66864	190.96777	146.31793	136.5235
NODE_361_length_27892_cov_41.893750__full	0	0	0	96.67987	82.45626	100.951256	79.166016	86.8567	165.0626	61.381126	88.589516	79.39951	91.23554	70.98574	65.14214	62.364548	154.77919	200.86815	189.4863	133.19725	390.77487	74.97084	158.75232	198.14447	36.055912	111.45113	27.42875	33.70194	58.405	55.621475	52.09324	106.85522	87.15103	64.06648	54.636215	74.160965	77.08807	60.646267
NODE_365_length_27551_cov_38.058866__full	53.764244	36.618343	42.032482	43.12173	46.686916	51.74482	38.713516	41.308342	39.36276	47.335995	59.447224	72.91963	64.73067	45.761852	48.41868	40.050526	34.606503	62.534286	89.30368	47.02011	117.934105	27.588703	54.588825	89.75974	22.974495	53.047565	15.485422	5.5678196	8.084952	16.61433	14.494344	51.060703	46.977047	21.214874	62.685333	99.74871	48.82677	43.647663
NODE_369_length_27360_cov_97.189318__full	77.53022	0	58.976765	155.59947	174.18718	156.13222	195.8822	212.77457	196.1367	215.8156	312.42953	237.61438	271.30817	301.51968	262.34222	174.72504	271.62222	202.55896	222.18796	93.6354	238.49289	107.79698	204.84904	210.57555	34.00408	150.749	36.42344	31.432259	52.81368	53.174397	35.999634	229.65283	190.39996	80.96517	89.41678	115.799675	131.91817	137.07538
NODE_374_length_26895_cov_17.334416__full	29.01828	0	21.028582	50.651447	35.31486	45.359604	0	0	0	31.689709	27.283993	25.772257	27.818163	23.82427	20.134104	44.985874	87.76806	106.813095	57.668648	34.534958	93.65543	24.19729	46.62486	70.58676	15.61302	46.101036	11.001869	12.751236	26.411034	32.057995	21.549665	42.302647	41.71696	24.423622	44.00162	58.86793	43.162437	48.15741
NODE_384_length_26380_cov_121.275446__full	0	0	0	0	0	0	0	0	0	0	0	39.231956	0	25.456625	0	60.68265	163.07053	165.48967	20.31701	5.8702135	29.83709	52.12716	116.69028	142.51653	5.1595645	12.747713	3.6898508	53.201626	46.221535	132.08713	3.1840477	257.68802	136.1006	0	11.164732	0	150.92888	118.89186
NODE_394_length_25780_cov_50.524785__full	0	0	0	115.83111	98.81836	106.907234	47.727978	0	0	31.316412	29.355297	0	78.38677	125.554405	117.315414	138.77553	112.61497	106.95427	20.37953	19.013784	15.533683	29.570747	58.028828	212.76625	0	0	0	9.694208	31.34355	41.783638	0	185.20488	72.083275	22.564766	0	0	132.2054	49.861885
NODE_405_length_25191_cov_104.581301__full	0	0	0	118.59693	110.095085	55.663086	0	0	0	38.048588	0	0	120.75893	99.9858	162.36522	161.99477	124.350845	98.6827	105.47752	61.702	130.71732	20.039402	35.028088	166.67937	33.405556	78.89089	36.622044	23.737942	28.213028	37.531303	22.26694	167.5518	342.36255	192.62799	309.4702	498.15695	518.48035	374.10526
NODE_434_length_24076_cov_29.888018__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.902851	22.01161	27.76753	0	15.632163	0	0	0	0	0	142.50098	0	0	0	0	0	0
NODE_441_length_23879_cov_22.222288__full	24.133259	0	13.895257	32.41345	0	27.127031	0	0	0	23.88299	26.3412	19.238516	24.478016	39.661236	30.436157	31.65056	40.008522	62.03404	23.291145	27.73531	54.767242	21.955893	8.826801	35.74725	15.544178	21.089151	8.480545	6.465702	12.944796	10.212904	12.155686	47.309967	29.28328	13.950133	20.994616	28.515335	24.758112	23.296812
NODE_447_length_23676_cov_45.673750__full	0	0	0	52.043827	0	49.03641	37.455513	0	0	87.827	50.247	53.109756	51.82601	72.79239	33.215454	38.38075	190.19566	121.9106	87.31421	33.849815	102.31279	71.874565	102.167656	208.74988	29.359072	55.890717	14.176349	17.021206	43.763153	27.566072	8.157646	137.86615	35.87858	0	18.50614	21.920374	20.23732	29.202324
NODE_462_length_22906_cov_70.215899__full	444.45065	360.52075	348.03818	76.37599	73.03427	93.736206	62.55854	74.048874	97.99355	85.504196	76.43023	103.41451	69.10746	57.07001	62.166	147.4357	299.3071	302.52768	331.2039	242.26004	530.3074	83.376816	145.94537	306.2343	99.35856	284.76398	85.78811	55.29216	83.39103	100.67396	124.30788	177.07758	186.64125	109.54062	332.82556	428.4043	194.95148	158.13011
NODE_463_length_22901_cov_38.244014__full	142.38747	108.06852	116.92348	129.54462	93.48928	130.79709	91.30703	110.71993	90.59232	143.11227	168.413	185.30566	176.11623	128.70905	149.14641	94.04234	88.1281	154.71661	266.31787	140.41647	350.0027	75.56204	144.85071	250.06085	71.23944	134.52483	45.300922	15.769839	23.115934	44.331738	35.66372	139.05655	114.281	44.50237	168.57489	252.01591	118.58812	100.74821
NODE_469_length_22640_cov_87.942904__full	135.51991	109.34779	98.96527	53.4049	40.47095	114.062935	0	0	0	20.126322	0	0	86.071976	58.74454	45.968628	236.52504	461.62286	395.99994	63.635956	37.862564	86.56536	154.6529	263.76163	292.037	10.057603	33.475548	8.075338	93.59658	87.456276	169.81815	18.162039	443.01056	291.52707	219.36855	36.180367	47.267563	319.1357	286.34793
NODE_495_length_21674_cov_21.820301__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.372185	0	0	0	0	0	0
NODE_543_length_19876_cov_55.199929__full	74.849495	0	48.944744	107.676636	59.772278	114.120255	37.15822	38.05559	89.22789	35.03892	40.06365	38.45043	57.06145	47.44272	38.05227	107.911285	42.703335	102.18396	23.651684	67.3735	201.7516	33.55627	27.16171	68.64205	21.285345	21.040949	10.641771	18.369888	22.07035	39.711388	34.89011	115.93365	203.47606	87.32258	137.69865	239.5694	191.3953	155.77837
NODE_549_length_19770_cov_27.262671__full	18.97395	0	15.765885	44.33175	38.25518	55.137444	27.6409	27.470325	0	58.10426	58.819912	41.260277	41.775116	29.004248	28.383848	40.762543	89.654884	76.84964	71.76736	41.96772	93.38187	32.033527	41.635292	71.120285	23.199966	65.70756	22.541397	12.75807	19.46738	25.383509	16.616379	64.03732	52.573906	34.379772	53.979046	63.126797	61.813343	45.834297
NODE_550_length_19753_cov_40.874428__full	0	0	0	378.26685	435.96683	349.51544	188.87389	212.4921	291.65747	334.553	322.9288	325.5313	350.62082	305.77295	269.2449	171.0845	197.30981	298.8109	107.216064	54.931133	164.0666	134.17378	214.14317	269.80402	52.112225	129.353	50.462166	20.058834	29.585558	55.90138	13.278638	148.38377	145.83008	21.413591	63.3373	92.63714	107.87128	88.176384
NODE_559_length_19628_cov_25.119361__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.747147	21.451973	6.5095253	0	8.441079	22.60227	43.6706	58.653435	0	0	0	11.491216	13.588638	0	0	62.527435	10.455966	0	0	0	0	0
NODE_570_length_19430_cov_30.322694__full	0	0	0	34.773457	0	33.17151	0	0	0	0	0	0	25.616701	13.749597	13.6858	67.7213	257.30325	147.8369	41.181824	14.816102	33.103214	17.74464	38.487553	122.366356	3.92364	8.774435	4.023225	56.288498	45.675426	66.87247	11.696634	65.5419	81.40168	47.4173	0	17.252132	84.75628	73.154625
