Contig	T0-E-Dry-soil-A Mean	T0-E-Dry-soil-B Mean	T0-E-Dry-soil-C Mean	T1-E-H218O-A Mean	T1-E-H218O-B Mean	T1-E-H218O-C Mean	T1-E-H218O-P-A Mean	T1-E-H218O-P-B Mean	T1-E-H218O-P-C Mean	T1-E-H2O-A Mean	T1-E-H2O-B Mean	T1-E-H2O-C Mean	T1-E-H2O-P-A Mean	T1-E-H2O-P-B Mean	T1-E-H2O-P-C Mean	T2-E-H218O-A Mean	T2-E-H218O-B Mean	T2-E-H218O-C Mean	T2-E-H218O-P-A Mean	T2-E-H218O-P-B Mean	T2-E-H218O-P-C Mean	T2-E-H2O-A Mean	T2-E-H2O-B Mean	T2-E-H2O-C Mean	T2-E-H2O-P-A Mean	T2-E-H2O-P-B Mean	T2-E-H2O-P-C Mean	T3-E-H218O-A Mean	T3-E-H218O-B Mean	T3-E-H218O-C Mean	T3-E-H218O-P-A Mean	T3-E-H218O-P-B Mean	T3-E-H218O-P-C Mean	T3-E-H2O-A Mean	T3-E-H2O-B Mean	T3-E-H2O-C Mean	T3-E-H2O-P-A Mean	T3-E-H2O-P-B Mean	T3-E-H2O-P-C Mean
NODE_1120_length_22278_cov_13.026106__full	0.025307303	0	0	0	0	0	0	0	0	0.025126537	0	0	0	0	0	0.11388286	0.037960954	0	0	0	0	0.050614607	0	0.025307303	0	0	0	0	0	0	0	0	0	0.04428778	0	0	0	0	0
NODE_1123_length_22223_cov_7.276803__full	0.63425905	0.33588547	0.012685181	0	0	0	0	0	0	0.012685181	0	0	0	0	0	0.012685181	0.0063425903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1143_length_21952_cov_9.626550__full	0.05123383	0.025685716	0	0	0	0	0	0	0	0	0	0	0	0	0.012842858	0	0	0.012842858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1150_length_21864_cov_7.831886__full	0.10315925	0.03868472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01934236	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1155_length_21815_cov_6.582059__full	7.324579	7.693007	0.090468496	0	0	0	0	0	0	0.32494807	0	0	0	0	0.025848143	0.12910224	0	0	0	0	0	0.012924071	0	0.032310177	0	0.032310177	0.012924071	0	0	0	0	0	0	0.012924071	0	0	0	0	0
NODE_1161_length_21774_cov_9.450058__full	0.6033111	0.44025156	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04864965	0.015168332	0	0	0	0	0	0	0	0.012948575	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1162_length_21717_cov_9.448284__full	0.05842259	0.09087958	0	0	0	0	0	0	0	0.012982798	0	0	0	0	0	0.012982798	0	0	0	0	0	0	0	0	0	0	0.038948394	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1166_length_21644_cov_7.901601__full	0.41839582	0.3060389	0.013026891	0	0	0	0	0	0	0.012561645	0	0	0.013026891	0	0	0.013026891	0	0	0	0	0	0	0	0	0.026053783	0	0	0	0	0	0	0	0	0.026053783	0	0	0	0	0
NODE_1169_length_21617_cov_11.204433__full	2.1867518	1.5738575	0	0	0	0	0	0	0	0.026086552	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026086552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1185_length_21442_cov_15.613550__full	0.63779825	0.72661096	0	0	0	0	0	0	0	0.07890288	0	0	0.013150479	0	0	0.092053354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1247_length_20602_cov_134.695118__full	0.47907296	0.80691373	0	0	0	0	0	0	0	0.1711324	0	0	0	0	0.013690593	0.041071776	0.013690593	0	0	0	0	0	0	0.06845296	0	0.07529826	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1264_length_20470_cov_8.578764__full	0.36515749	0.22047244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1268_length_20459_cov_6.795039__full	0	0.013786991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013786991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1273_length_20392_cov_9.509486__full	0.31785396	0.5463887	0	0	0	0	0	0	0	0.013832625	0	0	0	0.013832625	0	0.06916313	0	0	0	0	0	0	0	0	0	0.026677206	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1280_length_20318_cov_8.006529__full	0.0069416896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1294_length_20122_cov_7.854867__full	1.0301422	1.0514721	0	0	0	0	0	0	0	0.014019627	0.0070098136	0	0	0	0	0.02102944	0	0	0	0	0	0	0	0.011916683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1307_length_19960_cov_7.473390__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1309_length_19937_cov_10.007208__full	0.2400566	0.2748269	0	0	0	0	0	0	0	0.014150705	0	0	0	0	0	0.01344317	0	0	0	0	0	0.014150705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1311_length_19905_cov_6.369030__full	0.014173627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1313_length_19880_cov_24.432486__full	1.4947288	1.574962	0	0	0	0	0	0	0	0.0993411	0	0	0	0	0	0.056766346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1324_length_19769_cov_64.606558__full	0.035679698	0.05708752	0	0	0	0	0	0	0	0.05708752	0	0	0	0	0	0.01427188	0	0	0	0	0	0.01427188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1332_length_19711_cov_15.670610__full	0.04294259	0.14559583	0	0	0	0	0	0	0	0.071570985	0	0	0	0	0	0.035785493	0	0	0	0	0	0	0	0.0067992434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1340_length_19637_cov_7.647303__full	0	0.014368554	0	0	0	0	0	0	0	0.026684456	0	0	0	0	0	0.07902704	0	0	0	0	0	0	0	0	0	0	0.014368554	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1364_length_19451_cov_20.839551__full	0.6600176	0.47147816	0.014507021	0	0	0	0	0	0	0	0	0	0	0	0.02176053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1365_length_19432_cov_8.590803__full	2.6426718	2.4841821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014521315	0	0	0.008297894	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1367_length_19414_cov_6.430909__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1378_length_19297_cov_13.970726__full	0.5700632	0.38752806	0	0	0	0	0	0	0	0.07118609	0	0	0	0	0	0	0	0	0	0	0	0.029247401	0	0.029247401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1379_length_19278_cov_9.993691__full	1.4710373	2.232068	0	0	0	0	0	0	0	0.014115433	0	0	0	0	0	0	0.02802175	0	0	0	0	0	0	0	0	0.011292347	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1380_length_19263_cov_8.144751__full	0.13184743	0.102548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073248576	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1402_length_18995_cov_8.646327__full	0.029716104	0.044574156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1407_length_18988_cov_9.397480__full	0.072778426	0.074317865	0	0	0	0	0	0	0	0.013589553	0	0	0	0	0	0.14120395	0.0060515977	0	0	0	0.014863574	0	0	0	0	0.026754433	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1410_length_18972_cov_76.020929__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029752417	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1419_length_18883_cov_8.616003__full	0.014946885	0.11210164	0	0	0	0	0	0	0	0.02984039	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02957348	0	0.044840656	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1441_length_18683_cov_17.439141__full	0.093239084	0.20050721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1448_length_18621_cov_9.579797__full	0.015158898	0.029938823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007579449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1450_length_18609_cov_10.943760__full	0.33344167	0.3105802	0	0	0	0	0	0	0	0.033804648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1458_length_18591_cov_15.405905__full	0.12146847	0.060734235	0	0	0	0	0	0	0	0.11723876	0	0	0	0	0	0.09023372	0.030367117	0	0	0	0	0	0	0.0075917793	0	0.023426061	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1478_length_18477_cov_13.529056__full	0.18333606	0.045834016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1479_length_18471_cov_11.826693__full	0.13754708	0.06877354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1491_length_18417_cov_8.143192__full	0.39086878	0.245251	0	0	0	0	0	0	0	0.045984562	0	0	0	0	0	0.030656375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1498_length_18382_cov_31.110157__full	0.62944275	0.98200965	0	0	0	0	0	0	0	0	0	0	0	0.030715225	0	0.09132295	0.25120667	0	0	0	0.030715225	0	0	0.013602457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1505_length_18321_cov_9.284491__full	0.09245501	0.26195586	0	0	0	0	0	0	0	0.028837157	0	0	0	0	0	0.030818338	0	0	0	0	0	0	0	0	0	0.015409169	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1527_length_18177_cov_7.212911__full	0.06212903	0.06212903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031064514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1539_length_18097_cov_26.220469__full	0.29999444	0.16381568	0	0	0	0	0	0	0	0.3510336	0	0	0	0	0	0.08580821	0.039003734	0	0	0	0	0.015601493	0	0.06184878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1541_length_18054_cov_7.425341__full	1.9494526	1.6875559	0	0	0	0	0	0	0	0.015303843	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03127793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1558_length_17911_cov_10.253930__full	0.4414166	0.53600585	0	0	0	0	0	0	0	0.06305951	0	0	0	0	0	0.047294635	0.007882439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1569_length_17828_cov_8.002425__full	0.055436134	0.015782328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0079194475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1571_length_17822_cov_18.651808__full	1.1643277	1.7116343	0	0	0	0	0	0	0	0.0633771	0	0	0	0	0	0.007922137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1572_length_17821_cov_7.648798__full	0.20598722	0.18221946	0	0	0	0	0	0	0	0.17429687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01584517	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1582_length_17755_cov_16.565304__full	0.29815394	0.41340527	0	0	0	0	0	0	0	0.007952286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1583_length_17748_cov_11.159046__full	0	0.047732696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1591_length_17698_cov_13.328939__full	2.6159105	3.8504102	0	0	0	0	0	0	0	0.17870982	0	0	0	0	0.015956234	0.023934351	0	0	0	0	0	0	0	0.079781175	0	0.03191247	0	0	0	0	0	0	0	0.06382494	0	0	0	0	0
NODE_1611_length_17595_cov_6.610997__full	0.24075666	0.30495843	0.024075666	0	0	0	0	0	0	0.029578676	0	0	0	0	0	0.03210089	0	0	0	0	0	0.016050445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1627_length_17493_cov_6.670059__full	0.8266159	0.5973592	0.032289684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047742605	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1642_length_17400_cov_27.398705__full	3.5464928	4.081913	0.08115942	0	0	0	0	0	0	0.1542029	0	0	0	0	0	0.012985507	0.016231883	0	0	0.016231883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1647_length_17373_cov_11.227799__full	0.2763746	0.056842595	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01625733	0	0	0	0	0	0	0	0.01625733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1652_length_17349_cov_6.782493__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1655_length_17325_cov_10.209857__full	0.32605532	0.20378457	0	0	0	0	0	0	0	0.008151383	0	0	0	0	0	0.048908297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040756915	0	0	0	0	0
NODE_1656_length_17302_cov_8.666977__full	1.5314832	1.4933535	0	0	0	0	0	0	0	0.008104011	0	0	0	0	0	0	0	0	0	0	0	0.02448694	0	0	0	0.016324626	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1659_length_17269_cov_17.012638__full	0.33529997	0.5969975	0.016356096	0	0.008178048	0	0	0	0	0.04900987	0	0	0	0.03271219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1661_length_17263_cov_6.660044__full	0.28633204	0.3763221	0	0	0	0	0	0	0	0.024542745	0	0	0	0	0	0.008180915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1671_length_17195_cov_10.180101__full	0.18069816	0.3942505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14784394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1678_length_17157_cov_8.762868__full	0	0	0	0	0	0	0	0	0	0.049391426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1688_length_17085_cov_8.022901__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03306761	0	0	0	0	0	0	0	0	0.016533805	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1689_length_17084_cov_38.547954__full	0	0.0082673915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1697_length_17026_cov_11.501802__full	0.65536857	0.56073713	0	0.008295804	0	0	0	0	0	0.077862054	0.008295804	0	0	0	0.0103105	0	0.016591609	0	0	0	0	0.016591609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1726_length_16837_cov_20.506930__full	0.016779529	0	0	0	0	0	0	0	0	0.017978067	0	0	0	0	0	0.033559058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1730_length_16813_cov_8.377348__full	0	0.11762588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05041109	0.033607394	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1741_length_16740_cov_5.966769__full	0	0.05907173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1744_length_16703_cov_12.514876__full	0.4567148	0.32984957	0	0	0	0	0	0	0	0.101431765	0	0	0.016915362	0	0	0	0	0	0	0	0	0	0	0.016915362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1748_length_16653_cov_25.387640__full	1.3249106	1.8663273	0.025449919	0	0	0	0	0	0	0.016239472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050899837	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1760_length_16565_cov_16.542208__full	0.01705757	0.008528785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1762_length_16563_cov_21.154276__full	0.631207	0.41796136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017059648	0	0	0	0	0	0	0.034119297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1765_length_16553_cov_12.104777__full	1.5928793	1.7807719	0	0	0	0	0	0	0	0	0.017070048	0	0	0	0.017070048	0.068889834	0.017070048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1778_length_16483_cov_5.627380__full	0.38572216	0.20988183	0	0	0.051429622	0	0	0	0	0.051429622	0	0	0	0	0	0	0.017143207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1794_length_16387_cov_7.315263__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1795_length_16371_cov_8.672505__full	1.1994945	1.1475248	0.017261574	0	0	0	0	0	0	0.034523148	0	0	0.017261574	0	0	0.017261574	0	0.01504223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1800_length_16323_cov_8.191630__full	0.034625612	0.07790762	0	0	0	0	0	0	0	0.034625612	0	0	0	0	0.017312806	0.034625612	0	0	0	0	0	0	0	0.017312806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1813_length_16248_cov_8.099511__full	0.17393465	0.06957386	0	0	0	0	0	0	0	0.03478693	0	0	0	0.017393464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1833_length_16163_cov_11.173431__full	3.9209392	3.0661337	0	0	0	0	0	0	0	0.013613938	0	0	0	0	0.087428965	0.017485794	0	0	0	0	0	0.008742897	0	0.017485794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1837_length_16158_cov_18.861199__full	4.281484	4.8783107	0.06996502	0	0	0	0	0	0	0.39867565	0	0	0.017491255	0.017491255	0.0087456275	0.0664043	0	0	0	0	0	0.06996502	0	0.038230885	0	0.06965268	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1838_length_16158_cov_18.849119__full	0.6383683	0.69952524	0	0	0	0	0	0	0	0.06996502	0.017491255	0	0	0	0.017491255	0.017491255	0	0	0	0	0	0.017491255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1845_length_16106_cov_9.471356__full	0	0.008022061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008774129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1854_length_16067_cov_7.754446__full	0.026386881	0.03518251	0	0	0	0	0	0	0	0.017591255	0	0	0	0	0	0.026386881	0.017591255	0	0	0	0	0	0	0.026386881	0	0	0	0	0	0	0	0	0	0.08795627	0	0	0	0	0
NODE_1855_length_16059_cov_7.541980__full	0.02640015	0.044000253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00880005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1861_length_16034_cov_21.255726__full	0.34374213	0.6693528	0	0	0	0	0	0	0	0.19390582	0	0	0.017627802	0	0	0	0	0	0	0	0	0	0	0.017627802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1866_length_15999_cov_15.524528__full	0.8035838	0.761373	0	0	0	0	0	0	0	0.097167015	0	0	0	0.008833365	0	0.026500095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1884_length_15927_cov_8.249431__full	0.017747354	0.017747354	0	0	0	0	0	0	0	0.043988083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1895_length_15878_cov_6.559224__full	0.8100203	1.0233978	0.017802645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1901_length_15854_cov_18.506315__full	0.035659704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1906_length_15841_cov_10.104243__full	1.0439105	0.8741317	0	0.017844625	0	0	0	0	0	0.39028743	0	0	0	0	0	0	0.03568925	0	0	0	0	0	0	0.03568925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1911_length_15832_cov_14.661095__full	2.3352888	1.9461803	0.014538961	0.07141946	0	0	0	0	0	0.47519448	0	0	0.017854866	0.03570973	0.107129194	1.243974	0.6207116	0.03570973	0.053564597	0	0.107129194	0.026399694	0.026782298	0.45529908	0.017854866	0.18211962	0.10062492	0	0.017854866	0	0	0	0.017854866	0.017472262	0	0	0	0	0
NODE_1922_length_15796_cov_10.485953__full	0	0.017895948	0	0	0	0	0	0	0	0.017895948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1926_length_15774_cov_11.582584__full	0.19713262	0.45097286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1931_length_15750_cov_21.337167__full	2.943718	4.51	0	0	0	0	0	0	0	0.052884616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026923077	0	0.017948719	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1940_length_15733_cov_6.865677__full	0.015273054	0.17968298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1953_length_15694_cov_9.265470__full	1.1870818	2.1323984	0	0	0	0	0	0.03602676	0	0.44898352	0	0.00900669	0	0	0	0.12609367	0	0	0	0	0	0	0	0	0	0.027020073	0	0	0	0	0	0	0	0.00900669	0	0	0	0	0
NODE_1955_length_15684_cov_10.430991__full	0.9731557	1.0993949	0	0	0	0	0	0	0	0	0	0	0.009012489	0	0	0.036049955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1964_length_15657_cov_47.559069__full	0.035080932	0.10833817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1972_length_15628_cov_6.368472__full	0	0	0	0	0	0	0	0	0	0.018090192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1973_length_15625_cov_11.044055__full	0.054281097	0.0723748	0	0	0	0	0	0	0	0.18662359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1975_length_15613_cov_9.629947__full	1.1440859	0.91444093	0	0	0	0	0	0	0	0.083812974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1981_length_15605_cov_8.722237__full	1.8448398	1.6725979	0	0	0	0	0	0	0	0.017728891	0	0	0	0	0	0.009058557	0	0	0	0	0	0.052022	0	0.02717567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1985_length_15582_cov_7.202545__full	0.31752202	0.29937792	0	0	0	0	0	0	0	0.10173665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1997_length_15532_cov_11.883691__full	0.68261606	0.28208295	0	0	0	0	0	0	0	0.054609284	0	0	0	0	0	0.009101547	0	0	0	0	0	0	0	0	0	0.031465348	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2004_length_15490_cov_17.986681__full	0.027379401	0.0821382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009126467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2005_length_15488_cov_11.909026__full	0.2738297	0.21886817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015647411	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2030_length_15366_cov_8.580926__full	0	0.018401682	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036803365	0	0	0	0	0.036803365	0	0	0.046004206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2033_length_15353_cov_4.734561__full	0.19338289	0.4143919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2043_length_15325_cov_11.871273__full	0.0184514	0.0184514	0	0	0	0	0	0	0	0.03321252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184514	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2053_length_15291_cov_18.182859__full	4.7339673	7.7732644	0.07397134	0	0	0	0	0	0	0.43794993	0	0	0.018492835	0	0.018492835	0.12007133	0.06472492	0	0	0	0	0.07397134	0	0	0	0.110957004	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2057_length_15284_cov_20.355878__full	1.1376371	0.84174705	0	0	0	0	0	0	0	0	0	0	0	0	0.018501388	0.009250694	0	0	0	0	0	0	0	0.018501388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2072_length_15192_cov_17.127476__full	0.1116208	0	0	0	0	0	0	0	0	0.018614545	0	0	0	0	0	0	0	0	0	0	0	0.030979922	0	0.055843636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2073_length_15192_cov_8.758564__full	0.11168727	0.24198909	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018614545	0.017417897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
