"","T0.E.Dry.soil.A","T0.E.Dry.soil.B","T0.E.Dry.soil.C","T1.E.H218O.A","T1.E.H218O.B","T1.E.H218O.C","T1.E.H218O.P.A","T1.E.H218O.P.B","T1.E.H218O.P.C","T1.E.H2O.A","T1.E.H2O.B","T1.E.H2O.C","T1.E.H2O.P.A","T1.E.H2O.P.B","T1.E.H2O.P.C","T2.E.H218O.A","T2.E.H218O.B","T2.E.H218O.C","T2.E.H218O.P.A","T2.E.H218O.P.B","T2.E.H218O.P.C","T2.E.H2O.A","T2.E.H2O.B","T2.E.H2O.C","T2.E.H2O.P.A","T2.E.H2O.P.B","T2.E.H2O.P.C","T3.E.H218O.A","T3.E.H218O.B","T3.E.H218O.C","T3.E.H218O.P.A","T3.E.H218O.P.B","T3.E.H218O.P.C","T3.E.H2O.A","T3.E.H2O.B","T3.E.H2O.C","T3.E.H2O.P.A","T3.E.H2O.P.B","T3.E.H2O.P.C"
"NODE_53_length_61984_cov_39.739258__full",0.00247047779085224,0.00154236712737981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_64_length_58234_cov_49.198589__full",0.00461486352187937,0.00539851588956058,0,0,0,0,0,0,0,0.0572673573279029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_87_length_52896_cov_54.902154__full",0.0246712027250458,0.031956440140404,0.0124328422320452,0,0,0,0,0,0,0.278368620295112,0.442666846897977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_89_length_52837_cov_114.560393__full",0.0162175640349181,0.0197665477545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_94_length_51228_cov_75.825344__full",0.0117935577824381,0.00901975075263803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_128_length_45084_cov_114.919795__full",0.00658394298488126,0.00408344332441737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_131_length_44865_cov_34.196042__full",0.00157922955338274,0.00206822564213252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_134_length_44184_cov_93.636294__full",0.016819420069352,0.0195012592069876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_136_length_43717_cov_49.885850__full",0.00752297808503141,0.00728146376235399,0,0,0,0,0,0,0,0.0833030488441198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_142_length_43069_cov_44.404910__full",0.0138340718786848,0.0126172069266428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_146_length_42419_cov_59.908365__full",0.0219457021817826,0.0261069270109944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_149_length_42192_cov_49.311881__full",0.0586831940168494,0.0661085126509389,0.0779913798864968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_245_length_31877_cov_63.542042__full",0.0132180197086368,0.011386287676782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_265_length_29930_cov_29.341055__full",0.020056256338333,0.0206929236993687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_311_length_26748_cov_89.040527__full",0.0221680969832593,0.0220551500717125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_318_length_26262_cov_38.870351__full",0.021410263598012,0.0163578038315262,0.050228454545613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_327_length_25142_cov_53.608314__full",0.0200038991455448,0.0131224220134534,0.0262397037668476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_333_length_24734_cov_51.959204__full",0.0143536601183044,0.00897883805140218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_334_length_24716_cov_27.757566__full",0.00915066781646753,0.00894088101706573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_416_length_21178_cov_27.068884__full",0.057102805179301,0.052494495812026,0.0464451107363074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_418_length_21115_cov_29.246098__full",0.00539753834304199,0.00165419818442368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_426_length_20780_cov_67.771578__full",0.00977982807083936,0.00866296162785758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_434_length_20511_cov_108.562561__full",0,0,0,0,0,0,0,0,0,0.265975333617228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_464_length_19748_cov_46.634638__full",0.0150745553460303,0.0137142593201502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_505_length_18837_cov_31.346248__full",0.0216859348257699,0.0371230730415506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_525_length_18227_cov_41.001876__full",0.0236556792661924,0.0299761660251139,0.0725543723008336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_565_length_17308_cov_59.097856__full",0.0129107064670551,0.0164567829602405,0.0382202327732493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_573_length_17166_cov_31.690162__full",0.0131273367583846,0.0112926375424112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_581_length_17075_cov_22.122762__full",0.00451283673622138,0.00384136929231787,0.0774927859688887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_605_length_16703_cov_39.764635__full",0.00600723719940636,0.00331413110165217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_620_length_16375_cov_36.156550__full",0.0173227143034146,0.0203020399515887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_629_length_16224_cov_35.512620__full",0.00770847899218954,0.00779217979982359,0.0407977280652449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_635_length_16159_cov_76.081943__full",0.0122015461349859,0.012723132429932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_683_length_15525_cov_47.585246__full",0.0063730979971105,0.00582636508444758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_740_length_14737_cov_493.783167__full",0.0731480659471675,0.0671786011381466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_741_length_14734_cov_125.659583__full",0.0281956355521517,0.0233840462319053,0.0448053073954169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_762_length_14416_cov_63.712091__full",0.0195961135802289,0.0154735798913614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_771_length_14327_cov_56.822392__full",0.00869637160984249,0.00681596645585124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_819_length_13594_cov_30.299222__full",0.0178908201603138,0.0164427044239547,0.0975576751034858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_826_length_13550_cov_61.335068__full",0.0110773235729169,0.00819250390804574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_864_length_13166_cov_26.504477__full",0.00520382578824157,0.00821533621809205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_870_length_13134_cov_31.011584__full",0.0077131910674841,0.00510908265226039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_949_length_12574_cov_62.632144__full",0.00890348006272341,0.00988119884140278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_964_length_12424_cov_28.237404__full",0.0124281685870294,0.0031786945504321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1002_length_12021_cov_25.967203__full",0.00812853009690868,0.0064506160534259,0.0552424120369174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1005_length_11999_cov_41.210588__full",0.00778222406168885,0.00865860285522305,0.110689962266077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1033_length_11788_cov_33.696381__full",0.0287222482591363,0.024643729458981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1079_length_11492_cov_42.471518__full",0.0401132054472605,0.0235787573430614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1128_length_11189_cov_70.692786__full",0.0111628503747178,0.00678719318927946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1152_length_11008_cov_22.888532__full",0.0201741930690594,0.0152845394164483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1203_length_10692_cov_29.799018__full",0.0109362742446309,0.00918381173429113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1206_length_10687_cov_30.125425__full",0.00628450354947216,0.00795099890065696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1207_length_10685_cov_34.235216__full",0.0172360768040336,0.0179173918781627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1222_length_10600_cov_52.610418__full",0.0379283480169295,0.0586755512459106,0.470657434695427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1235_length_10545_cov_24.241241__full",0.0108691094664022,0.00903367714990267,0.0630863552064901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1266_length_10402_cov_64.959720__full",0.0191968934593656,0.0184321254592275,0,0,0,0,0,0,0,0.521242064313961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2_length_112776_cov_69.261926__full",0.238998752391701,0.294127686002953,0.232739968356424,0,0,0,0,0,0,0.112609230482054,0.414442148376121,0.435873117746309,0.181554594826941,0.211880402278205,0.221073456570106,0.135923993616451,0.134373283108633,0.0391692138027537,0,0,0,0.164879636952358,0.340973214063251,0.22506760906888,0.430031236207132,0.227218743714068,0.0454410569431129,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_16_length_74469_cov_53.318610__full",0.0360653777450842,0.0380385711495644,0.0264716704971558,0,0,0,0,0,0,0.0654164475654131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_32_length_65928_cov_46.457488__full",0.0401732057628778,0.0360457202773357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_42_length_60717_cov_38.436867__full",0.0209787766316,0.0233509049033422,0.0108273927697411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_82_length_52924_cov_45.664534__full",0.0100212776664827,0.0448706112891091,0.0683443481715908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_85_length_52315_cov_124.224299__full",0.0236291954595735,0.00634347777300058,0.0879992068402106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_109_length_45591_cov_48.459575__full",0.00206097368094874,0.00130378857702411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_124_length_43308_cov_33.907589__full",0.00494200101679474,0.00384993800144817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_154_length_40470_cov_37.771395__full",0.00235898856178773,0.00267765296519567,0.0365950159129416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_161_length_39778_cov_42.916530__full",0.00261838050407711,0.00299008045699548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_178_length_36802_cov_146.641909__full",0.00935797133625431,0.0136917955911382,0.0536764170372417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_197_length_33493_cov_33.373001__full",0.00270688776349947,0.00643318199503857,0.0196677752454365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_202_length_33067_cov_48.252396__full",0.00267061952440729,0.00298385235613022,0,0,0,0,0,0,0,0.104086193348836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_215_length_30686_cov_47.191650__full",0.0230062495530156,0.0226511386887423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_233_length_28940_cov_75.769980__full",0.00850210175043607,0.0090810625717325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_239_length_28580_cov_36.201749__full",0.00258520945393684,0.0159008572747307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_267_length_27320_cov_37.917821__full",0.00340940799750525,0.00537159017283862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_319_length_24445_cov_65.861990__full",0.0669279237711143,0.0659714069055194,0.107969981791163,0,0,0,0,0,0,0.354454433087562,0,1.34707127254583,0,0,0,0.194272182645587,0.111927128687779,0.326456595822576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_371_length_22381_cov_44.153038__full",0.00538048568677458,0.0031199914923686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_383_length_21709_cov_33.303332__full",0.0386483023942492,0.0434471339945653,0.0760451175864259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_398_length_21320_cov_39.444654__full",0.00626038092738464,0.00530165679849524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_403_length_21181_cov_113.441656__full",0.0523043445826773,0.0572774720849727,0.031181717213428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_458_length_19303_cov_38.301604__full",0.00529710101811939,0.00690489656482365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_518_length_17698_cov_26.329337__full",0.0263204404012873,0.0287164724765307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_519_length_17692_cov_44.192292__full",0.00599658047302256,0.0203205784112829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_596_length_16152_cov_66.755622__full",0.0103568102439883,0.006632674544563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_607_length_15928_cov_30.679639__full",0.0139896858594836,0.0129990283908019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_635_length_15451_cov_70.404768__full",0.0202114678327984,0.0284531202437753,0.0428588108872442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_652_length_15117_cov_46.605940__full",0.0125173095308172,0.0230318505908408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_663_length_14966_cov_52.663012__full",0.022564862040426,0.0238893872411079,0.0442617923638753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_735_length_13973_cov_31.593196__full",0.0096630205664757,0.0096173778057749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_754_length_13784_cov_58.490172__full",0.00347529809842763,0.00752499519131827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_939_length_11895_cov_41.687776__full",0.0172544419157363,0.0202422825515299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_952_length_11748_cov_64.121985__full",0.0152835558964293,0.0159476993724035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1006_length_11328_cov_125.506724__full",0.0268588332965083,0.0223429529236815,0.0293336326075686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1103_length_10634_cov_72.083436__full",0.0590389435549424,0.0795762252169119,0.125101625237471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1113_length_10605_cov_47.660004__full",0.0173679646786929,0.0174147674897448,0.18817293959966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_201_length_37694_cov_97.233861__full_1",0.0150481538895564,0.0102917145093859,0.0203539113005952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_79_length_56419_cov_321.666371__full",0.00340558375971103,0.00537289223101491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_85_length_55117_cov_41.966847__full",0.0207107608791929,0.0184428391840549,0.0119304803744946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_122_length_46903_cov_26.063157__full",0.00265044765052419,0.0021016994264535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_137_length_44120_cov_44.881284__full",0.0391954470511258,0.0363752736273077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_192_length_38753_cov_26.952553__full",0.0455765127335741,0.0538981454905837,0.0339757378955773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_233_length_34369_cov_36.537146__full",0.00336918695145504,0.00101347976623923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_253_length_32352_cov_32.188293__full",0.0101569526184333,0.0111186499540957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_316_length_27487_cov_45.101249__full",0.0127048228696428,0.0107277672384664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_337_length_26422_cov_56.382555__full",0.0105319916486062,0.00759026840500694,0.0748838248184105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_356_length_25393_cov_31.205345__full",0.00553407797151467,0.00480768080124593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_421_length_22863_cov_48.949482__full",0.0129908228643323,0.0160946074535347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_477_length_20605_cov_98.889349__full",0.104254161497537,0.0874631027841217,0.224418413973088,0,0,0,0,0,0,0.358223633964868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_545_length_18982_cov_58.458667__full",0.00910653019752306,0.00782334301146646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_580_length_18138_cov_174.622041__full",0.00861362031673973,0.0142061307620119,0.0364566762134261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_623_length_17522_cov_39.924984__full",0.00638768251659581,0.00715352000631817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_626_length_17489_cov_25.277401__full",0.0133814837170039,0.0158343681874537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_652_length_16977_cov_36.216021__full",0.032844995035066,0.027403181403589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_721_length_15837_cov_26.062397__full",0.0171733414342269,0.0144726135080045,0.0836084279242085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_777_length_15182_cov_19.560233__full",0.292539687338621,0.436534124192225,0.757997892839076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_805_length_14836_cov_32.597408__full",0.0125605557094425,0.0199563675032901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
