"","T0.E.Dry.soil.A","T0.E.Dry.soil.B","T0.E.Dry.soil.C","T1.E.H218O.A","T1.E.H218O.B","T1.E.H218O.C","T1.E.H218O.P.A","T1.E.H218O.P.B","T1.E.H218O.P.C","T1.E.H2O.A","T1.E.H2O.B","T1.E.H2O.C","T1.E.H2O.P.A","T1.E.H2O.P.B","T1.E.H2O.P.C","T2.E.H218O.A","T2.E.H218O.B","T2.E.H218O.C","T2.E.H218O.P.A","T2.E.H218O.P.B","T2.E.H218O.P.C","T2.E.H2O.A","T2.E.H2O.B","T2.E.H2O.C","T2.E.H2O.P.A","T2.E.H2O.P.B","T2.E.H2O.P.C","T3.E.H218O.A","T3.E.H218O.B","T3.E.H218O.C","T3.E.H218O.P.A","T3.E.H218O.P.B","T3.E.H218O.P.C","T3.E.H2O.A","T3.E.H2O.B","T3.E.H2O.C","T3.E.H2O.P.A","T3.E.H2O.P.B","T3.E.H2O.P.C"
"NODE_1718_length_12351_cov_58.709517__full",0.0707047947913315,0.0609333552167142,0,0,0,0,0,0,0,0.0181033582321369,0,0,0.167590924010145,0,0,0.0958058717989953,0.230062124282625,0.134625799136351,0,0,0,0.0398947455717849,0,0.0742023536906923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1723_length_12340_cov_8.926803__full",0.000709332701216366,0.0016595698065932,0,0,0,0,0,0,0,0.021543586667132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1730_length_12296_cov_6.567353__full",0.00130515427143411,0.00487607523881496,0.107983315258401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1731_length_12295_cov_8.381683__full",0.0118651674097409,0.0114220723434263,0,0,0,0,0,0,0,0.00494249396546187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1734_length_12279_cov_5.648276__full",0.0110499514141093,0.0086969913285747,0,0,0,0,0,0,0,0.02165193559951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1748_length_12232_cov_5.953021__full",0.000238557777659213,0.000239200637936702,0,0,0,0,0,0,0,0.00372619956356688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1753_length_12197_cov_7.486692__full",0.0192289338420156,0.0209891489014911,0,0,0,0,0,0,0,0.0136245708447329,0,0,0,0,0,0.0369640296119723,0,0,0,0,0,0,0,0.0264349891748342,0,0.0345812911287068,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1764_length_12148_cov_5.032700__full",0.00648615476118431,0.00313137921163847,0,0,0,0,0,0,0,0.043776683763844,0,0,0,0,0,0.00927874825246643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1772_length_12103_cov_9.850550__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744954813464099,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1773_length_12101_cov_10.172638__full",0.00614301375084831,0.00532009720386781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1778_length_12075_cov_11.849449__full",0.0038257425372447,0.00266584856666637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1811_length_11912_cov_6.448828__full",0.00085766816445299,0.000245708389727271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1822_length_11889_cov_5.770229__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379338696074934,0,0,0,0,1.04877565540352,0,0,0.0271285739660825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1825_length_11884_cov_6.178447__full",0.0112920896628399,0.00479395061583964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1828_length_11877_cov_10.854559__full",0,0,0,0,0,0,0,0,0,0.0111970803149292,0,0,0,0,0,0,0,0,0,0,1.04984882921956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1849_length_11799_cov_7.311197__full",0.00445365189291461,0.00574687089766906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142668426511548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1851_length_11795_cov_6.216228__full",0.00173257067018071,0.00161315099394457,0,0,0,0,0,0,0,0.00531579369949936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1856_length_11771_cov_4.889822__full",0.000248021260736322,0.000994758471360436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1859_length_11750_cov_4.939404__full",0.00310587833333372,0.000747419531157883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302477150585418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1894_length_11593_cov_7.377240__full",0.00791260914914032,0.00631395206852907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1898_length_11582_cov_6.599495__full",0.00516759409202622,0.00593811707874369,0,0,0,0,0,0,0,0,0,0,0,0,0.132198833965261,0,0.061384448316779,0,0,0,0,0,0,0,0,0.0344943757959709,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1917_length_11510_cov_14.137849__full",0,0,0,0,1.16746725548056,0,0,0,0,0,0,0,0,0,0,0,0.0308867521834764,0,0,0,0,0,0,0,0,0.0372324941964127,0,0,0,0,0,0,0,0.171472342115313,0,0,0,0,0
"NODE_1918_length_11508_cov_16.112017__full",0.00240894833598081,0.00139855611780136,0,0,0,0,0,0,0,0.00549140523941605,0,0,0,0,0,0.0196031736487588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1926_length_11456_cov_7.229286__full",0,0.000255618430370056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1943_length_11392_cov_11.078987__full",0.00205014648976488,0.00295634708675985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1954_length_11355_cov_5.852967__full",0.00102799878525095,0.00180545781313411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1956_length_11346_cov_7.298569__full",0.00283179769862566,0.00413007795978868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198157967752535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1990_length_11188_cov_6.878348__full",0.0129236313223065,0.0225019722617612,0,0,0,0,0,0,0,0.00964426583050165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1991_length_11185_cov_9.238499__full",0.000261192116458187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2004_length_11127_cov_9.601197__full",0,0.00105311910308977,0,0,0,0,0,0,0,0.00598105877984239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2010_length_11107_cov_5.938318__full",0.000657628699484209,0,0,0,0,0,0,0,0,0.0539277850426456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290647373439354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2011_length_11104_cov_8.008814__full",0.000785611633207227,0.00171491176894108,0,0,0,0,0,0,0,0.00599361723343357,0,0,0,0,0.0689837975141798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2017_length_11074_cov_6.546879__full",0.00131923058758733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583050759529639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2020_length_11056_cov_7.071005__full",0.00158568951050406,0,0,0,0,0,0,2.4072852193336,0,0.00601999634035234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2023_length_11050_cov_7.527532__full",0,0.000265139639180759,0,0,0,0,0,0,0,0.00602331023016739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2048_length_10947_cov_15.153761__full",0.00613984100563839,0.00976991843678622,0,0,2.45668757559436,0,0,0,0,0.216475447482628,0,0,0.18938378936784,0,0,0.0103108662358193,0,0.912792054976888,0,0,0,0.0242751954231894,0,0.0144316993179514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2055_length_10928_cov_28.872841__full",0.00226734139427575,0.00334505712505175,0,0,0,0,0,0,0,0.12396183429796,0,0,0,0,0,0,0.0325546017741843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2058_length_10915_cov_13.446930__full",0.000803229417344422,0.000268464671549031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4996965172566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2061_length_10907_cov_5.514896__full",0,0.000268664330790902,0,0,0,0,0,0,0,0.012206764601847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2078_length_10857_cov_7.557074__full",0.00982460235934205,0.0122167241768497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727827489093432,0,0,0,0,0,0,0,0,0,0.0377211335613421,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2103_length_10771_cov_4.964205__full",0.00054274645915955,0.00108841809119674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2111_length_10751_cov_5.650207__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310544414992059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2116_length_10719_cov_5.586911__full",0.0050451054570372,0.00738296918325394,0,0,0,0,0,0,0,0.0527571915096753,0,0,0.19346927520296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2141_length_10648_cov_7.480330__full",0.000960934680074497,0.000275292637789549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2160_length_10588_cov_5.959195__full",0.00193193059204706,0.00415312629898782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785150622660731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2173_length_10513_cov_7.502401__full",0,0.000418318356109768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2181_length_10461_cov_5.933121__full",0,0,0,0,0,0,0,0,0,0.0063673826424992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140088655112467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2202_length_10381_cov_4.345555__full",0,0.00112990802274182,0,0,0,0,0,0,0,0.0417116143210837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57797211718061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2204_length_10375_cov_6.854710__full",0.000845649418140408,0.0014111948037852,0,0,0,0,0,0,0,0.02568374952418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2208_length_10359_cov_6.303119__full",0.00348570437743308,0.00452937167191303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2234_length_10298_cov_5.165899__full",0.0001420109926913,0.000819780730505041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2239_length_10286_cov_6.423874__full",0.00463605478761938,0.00670042646828762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2241_length_10276_cov_9.330942__full",0.00682523807106514,0.0111308375902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2254_length_10244_cov_12.049187__full",0.0165501845054226,0.0221850039259339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2266_length_10220_cov_5.890031__full",0,0.00086097980196762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2274_length_10194_cov_8.561961__full",0.00516123202863973,0.0041721744347244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2287_length_10162_cov_6.264235__full",0.00273486046073919,0.00659990912530456,0,0,0,0,0,0,0,0.0655753914096096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2308_length_10111_cov_13.096684__full",0.0621160318658477,0.0731800148618848,0,0,0,0,0,0,0,0.0263409150010502,0,0,0,0,0,0.0223524583369438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2314_length_10100_cov_5.821618__full",0,0,0,0,0,0,0,1.31928910002821,0,0,0,0,0.41101039246824,0,0,0.0691294690324762,0.0705273344174405,0.330164672497615,0,0,0,0,0,0,0,0,0.771534372943038,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2317_length_10094_cov_8.052326__full",0.002750456754693,0.00389859028511358,0,0,0,0,0,0,0,0,0.28092616684277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2320_length_10092_cov_6.769639__full",0.0306524841881378,0.0273153464065667,0,0,0,0,0,0,0,0.0312732834656358,0,0,0,0,0,0,0.0668027984817854,0,0,0,0,0,0,0,0,0.066693131630992,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2323_length_10077_cov_4.035879__full",0.00943206546743057,0.0043669116592946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2345_length_10029_cov_7.444109__full",0.00335414919735941,0.00643487843801799,0,0,0,0,0,0,0,0.093611161861261,0,0,0,0,0,0.0112689970774262,0,0,0,0,0,0.0447236046825594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2349_length_10015_cov_7.389270__full",0.000292169801368769,0.000292957134154246,0,0,0,0,0,0,0,0.0166381349695052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2351_length_10009_cov_8.554188__full",0.0104785741977017,0.00767386642318373,0,0,0,0,0,0,0,0.0066593046102145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1005_length_17912_cov_12.275417__full",0.000815901920870298,0.0020733006241753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_548_length_26153_cov_14.602978__full_1",0,0,0,0,0,0,0,0,0,0.0106056462986019,0,0,0,0,0,0.0203039253595026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_1089_length_16333_cov_31.611310__full_1",0.000934886505722473,0.000584204675728463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516481248364319,0,0.0722060102226875,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_52_length_100685_cov_9.776271__full",0.000372699236091696,0.000287464275557159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937988768112891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_57_length_98873_cov_32.792294__full",0.000364942181837126,0.000292740506353978,0,0,0,0,0,0,0,0.00267913418685246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_64_length_93066_cov_26.884798__full",3.10200087675832e-05,0,0,0,0,0,0,0,0,0.0139704138069828,0,0,0,0,0,0.00599070233221989,0,0,0,0,0,0.00282081973204999,0,0.0034274219173506,0,0,0,0,0,0,0,0,0,0.0419287491196506,0,0,0,0,0
"NODE_82_length_78772_cov_9.652206__full",0.017337133813797,0.0193706477541127,0.0250228708895612,0,0,0,0,0,0,0.0213238527700175,0,0,0.0423553848994625,0,0.0192223176966124,0.00991179282438699,0.0022313951553468,0,0,0,0,0.0766742577233235,0,0.0060468921697578,0,0.011325640602105,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_90_length_76804_cov_16.503240__full",0.0737962192330974,0.0982610098270824,0.145436715575002,0.049657376537384,0.45942131717837,0,0.354918116092985,0.171249081466739,0,0.165123853604715,0.0761503171656897,0,0,0.207540748569455,0.123223918343672,0.124137364465261,0.163395646419315,0.214283580621747,0,0,0,0.109367196520457,0.166994763780365,0.221748731169028,0,0.148482644504635,0,0.384414236674468,0.234499637185327,0,0,0,28.2950552220774,0.0254119262936897,0,0,0,0,0
"NODE_96_length_73907_cov_13.400675__full",0.000293082868894771,0.000568153812888188,0,0,0.0899062315576766,0,0,0,0,0.00919387882443446,0,0,0,0,0,0.00830152174891765,0.0190286202622852,0,0,0,0,0.0106606542239926,0,0.00431772350462155,0,0,0,0,0,0,0,0,0,0.0792301407838989,0,0,0,0,0
"NODE_138_length_61601_cov_7.062470__full",0.00770051779192561,0.00848382195583797,0,0,0,0,0,0,0,0.0177353952370926,0,0,0,0,0.0368902947441559,0.0277826255795485,0.0114196177456325,0,0,0.151226678433414,0,0.00853035002396654,0,0.0362766488750143,0,0.0277386068330964,0,0,0,0,0,0,0,0.0944172760978483,0,0,0,0,0
"NODE_151_length_58725_cov_9.802869__full",0.00929769370652394,0.0091387851897947,0,0,0,0,0,0,0,0.0056042751588119,0.0498269387492342,0,0,0,0,0,0,0,0,0.158651820164583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_152_length_58721_cov_34.459299__full",0.000344467156482893,0.001184212880012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570212695385294,0,0.527228530639889,0,0,1.13507572345577,0,0,0,0,0.0304056455020302,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_169_length_56796_cov_9.311780__full",0.000228968473854374,7.65284976952894e-05,0,0,0.234128219303336,0,0,0,0,0.0276841201513239,0,0,0,0,0,0.0318799865494464,0,0,0,0,0,0.00925393743043909,0,0.0140549344991062,0,0,0,0,0,0,0,0,0,0.0343877003237279,0,0,0,0,0
"NODE_170_length_56192_cov_8.615103__full",0.00962737901198667,0.00886800240054555,0,0.0679211371620148,0,0,0,0,0,0.0132464957141077,0,0,0.0364865046743414,0,0,0.0108972721940748,0,0,0,0,0,0.0187073455184312,0,0.00568256523834716,0,0.0158321316745173,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_182_length_54073_cov_14.400100__full",0.000454336146445338,0.000723537265756979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_207_length_49843_cov_30.846273__full",0.00278343757599841,0.00168656839315839,0,0,0,0,0,0,0,0.00123625980838843,0,0,0,0,0,0,0,0.160077433531498,0,0,0,0,0,0.0128171908530618,0,0.0268783690812053,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_209_length_49646_cov_14.397320__full",0.00055320476286907,0.00172247557609721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449840088303672,0.00708892654401976,0,0,0,0,0.0270063504296813,1.03449298823856,0.0225193572293308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_228_length_46725_cov_15.018788__full",0.000247536661014542,0,0,0,0,0,0,0.275805381496153,0,0,0,0,0,0,0,0.0154769425571628,0,0,0,0,0.528677489041487,0,0,0,1.03988617162876,0,0.219767877599874,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_237_length_45672_cov_10.729621__full",0.0235050309991346,0.0240266075552611,0.0144058405579819,0,0.122779441541433,0,0,0,0,0.0158647448841014,0,0,0,0,0.0165996330873093,0.00244555201881324,0,0,0,0,0,0.0230305589526639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_250_length_44467_cov_8.805919__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968932685190593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_278_length_42075_cov_19.534210__full",0.006289940100167,0.00516112286756102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_292_length_40848_cov_19.505362__full",0.000283282234030431,0.000497079819067964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862139410285162,0,0,0,0,0.0128802045395828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_293_length_40763_cov_14.202317__full",0.000141937556949532,0.00028464009434231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_298_length_40324_cov_9.085867__full",0.0515252092736827,0.0693663654230791,0.0489706774079624,0.0947487558220635,0,0,0,0,0,0.0403891488265194,0,0,0,0.0659996865203287,0.0658328700668216,0.0263255082493041,0.00873384529869804,0,0,0,0,0.0568528910387503,0,0.0911613654951729,0,0.0498705680894178,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_299_length_40278_cov_8.667936__full",0.000215479602460213,3.60100429543698e-05,0,0.189714736815847,0,0,0,0,0,0.0123877393768688,0,0,0,0,0,0.00693570679481502,0.0699508542773378,0.081866489247284,0,0,0.306807642728226,0,0,0.00793616231100414,0,0,0,0,0,0,0,0,0,0.071427271983203,0,0,0,0,0
"NODE_303_length_40187_cov_10.006037__full",0.00381185933218141,0.00411035077207098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278058848496326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_305_length_40053_cov_14.514917__full",0,0.000144852377438778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418488938037065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_308_length_39798_cov_9.089977__full",0.00432541799712483,0.00233124242589282,0,0,0,0,0,0,0,0.0115914690781866,0,0,0,0,0,0.0126354135917961,0,0,0,0,0,0,0,0.00803224205418947,0,0.010106436849431,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_323_length_38285_cov_8.943566__full",0,7.5783978456143e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_327_length_38077_cov_10.808205__full",0.000151989617100201,7.6199596664594e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_330_length_37936_cov_9.109522__full",0.000724644691588473,0.000764839397472353,0,0,0,0,0,0,0,0.0121626685062822,0,0,0,0,0,0.0235698767623439,0.00921947927842014,0,0,0,0,0,0,0.0168561018405129,0,0.0176740956084847,0.135442879626906,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_335_length_37536_cov_8.135962__full",7.70945010627397e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_340_length_36822_cov_12.871198__full",0.000157191047837414,7.88073214162001e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212501343342126,0,0,0,0,0,0,0,0,0,0.0364219782288771,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_347_length_36322_cov_12.023273__full",0.0177784626519083,0.0193718016986558,0.0362591333899267,0,0,0,0,0,0,0.00453763150021202,0,0,0,0,0.0208904266264109,0,0,0,0,0,0,0,0,0.00880411170988335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_360_length_35547_cov_16.645340__full",0.0484086577439362,0.0545788685237705,0.111159024884124,0,0,0,0,0,0,0,0.164907375310384,0,0,0,0.0320217175109085,0.0172979430171882,0.0396500833869658,0,0,0,0,0.0136455494162377,0,0.00899687354500036,0,0.037733895538996,0,0,0.987429498299645,0,0,0,0,0,0,0,0,0,0
"NODE_373_length_34895_cov_12.229021__full",0,0,0,0,0.190853770438319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137485544042383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_379_length_34437_cov_8.254587__full",0.000336250495775537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_405_length_32652_cov_14.743219__full",8.83626010989762e-05,0,0,0,0,0,0,0,0,0.00552614633165884,0,0,0,0,0,0.0102756524961007,0.0178895909129579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_406_length_32592_cov_19.976456__full",0.000577481626778095,0.001321924188279,0,0,0,0,0,0,0,0.0117087654896173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_410_length_32481_cov_9.344173__full",0.000267445035021311,0.00125144005829323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_421_length_31805_cov_10.043556__full",0.00805778823425835,0.00760931984362594,0.0103582795627443,0,0,0,0,0,0,0,0,0,0.0645956948759319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628508989333764
